Index,Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
5885,23-07-2021,2021,Bridgeport,98440,160000,Single Family,Detached House,3,3,1015,1.0234955,West
5886,23-07-2021,2021,Greenwich,461790,650000,Single Family,Detached House,3,1,986,1.0234955,North
5887,24-07-2021,2021,Fairfield,476280,770000,?,Detached House,3,3,1095,1.0234955,South
5888,25-07-2021,2021,Waterbury,34890,16000,?,Detached House,3,1,949,1.0234955,East
5889,25-07-2021,2021,Greenwich,610470,906000,?,Detached House,3,3,1092,1.0234955,East
5890,26-07-2021,2021,Fairfield,544460,742000,Single Family,Detached House,3,2,1066,1.0234955,North
5891,30-07-2021,2021,Fairfield,628600,829000,Single Family,Detached House,3,2,1047,1.0234955,West
5892,31-07-2021,2021,Waterbury,48680,67600,Three Family,Triplex,6,4,1836,1.0234955,South
5893,01-08-2021,2021,Fairfield,830690,1100000,?,Detached House,3,1,943,1.0234955,North
5894,01-08-2021,2021,West Hartford,170870,279000,Single Family,Detached House,3,1,969,1.0234955,South
5895,02-08-2021,2021,Fairfield,595000,810000,Single Family,Detached House,3,1,925,1.0234955,North
5896,02-08-2021,2021,Greenwich,1571290,2370000,?,Detached House,3,3,1029,1.0234955,North
5897,02-08-2021,2021,Fairfield,334180,500000,?,Duplex,4,4,1350,1.0234955,South
5898,02-08-2021,2021,West Hartford,268800,425000,?,Detached House,3,1,1008,1.0234955,South
5899,05-08-2021,2021,Stamford,1044550,1300000,?,Detached House,3,1,1044,1.0234955,West
5900,06-08-2021,2021,Bridgeport,137180,275000,Single Family,Detached House,3,1,907,1.0234955,South
5901,07-08-2021,2021,Bridgeport,124470,215000,Two Family,Duplex,4,2,1285,1.0234955,West
5902,07-08-2021,2021,West Hartford,178430,275000,?,Detached House,3,2,1002,1.0234955,West
5903,07-08-2021,2021,Stamford,370360,450000,Single Family,Detached House,3,2,987,1.0234955,East
5904,08-08-2021,2021,Bridgeport,135150,168610,Single Family,Detached House,3,3,1013,1.0234955,East
5905,08-08-2021,2021,Bridgeport,111440,265000,Single Family,Detached House,3,3,916,1.0234955,West
5906,09-08-2021,2021,Fairfield,619990,901500,Single Family,Detached House,3,2,1087,1.0234955,North
5907,12-08-2021,2021,Fairfield,389410,404000,Single Family,Detached House,3,2,1061,1.0234955,West
5908,12-08-2021,2021,West Hartford,292880,540000,Single Family,Detached House,3,1,1028,1.0234955,North
5909,12-08-2021,2021,Bridgeport,87270,88500,Single Family,Detached House,3,2,908,1.0234955,South
5910,13-08-2021,2021,Bridgeport,140060,225000,Single Family,Detached House,3,2,927,1.0234955,West
5911,14-08-2021,2021,Bridgeport,122450,220000,Three Family,Triplex,6,4,1848,1.0234955,West
5912,14-08-2021,2021,West Hartford,439740,717500,Single Family,Detached House,3,1,1026,1.0234955,South
5913,14-08-2021,2021,Bridgeport,114260,398000,Two Family,Duplex,4,3,1444,1.0234955,North
5914,14-08-2021,2021,Bridgeport,124830,239000,Single Family,Detached House,3,1,1019,1.0234955,North
5915,14-08-2021,2021,Waterbury,86970,156000,Single Family,Detached House,3,1,992,1.0234955,West
5916,15-08-2021,2021,West Hartford,281960,395000,Single Family,Detached House,3,2,972,1.0234955,West
5917,15-08-2021,2021,Stamford,494120,746000,Single Family,Detached House,3,3,1058,1.0234955,North
5918,16-08-2021,2021,Stamford,230740,450000,?,Duplex,4,2,1319,1.0234955,North
5919,16-08-2021,2021,Greenwich,530040,802500,Two Family,Duplex,4,2,1329,1.0234955,West
5920,19-08-2021,2021,Fairfield,291970,530000,Single Family,Detached House,3,3,912,1.0234955,East
5921,19-08-2021,2021,West Hartford,211890,266500,?,Detached House,3,1,1082,1.0234955,North
5922,19-08-2021,2021,Fairfield,286090,450000,Single Family,Detached House,3,3,992,1.0234955,East
5923,20-08-2021,2021,Waterbury,85750,105000,Single Family,Detached House,3,2,1042,1.0234955,South
5924,21-08-2021,2021,Waterbury,37370,129900,Single Family,Detached House,3,1,905,1.0234955,North
5925,21-08-2021,2021,West Hartford,149310,243000,Single Family,Detached House,3,2,990,1.0234955,North
5926,21-08-2021,2021,Waterbury,20680,35000,Single Family,Detached House,3,2,954,1.0234955,South
5927,22-08-2021,2021,Stamford,330130,599950,Two Family,Duplex,4,4,1277,1.0234955,North
5928,22-08-2021,2021,Fairfield,447090,670000,Single Family,Detached House,3,3,988,1.0234955,West
5929,26-08-2021,2021,Greenwich,580790,275000,Single Family,Detached House,3,3,909,1.0234955,North
5930,26-08-2021,2021,Bridgeport,90310,180000,Three Family,Triplex,6,5,1803,1.0234955,East
5931,26-08-2021,2021,West Hartford,248640,395000,Single Family,Detached House,3,2,1076,1.0234955,West
5932,27-08-2021,2021,Bridgeport,206330,265000,Four Family,Fourplex,8,7,2632,1.0234955,North
5933,27-08-2021,2021,West Hartford,194460,285000,Single Family,Detached House,3,2,1064,1.0234955,South
5934,27-08-2021,2021,West Hartford,319200,507500,Single Family,Detached House,3,2,974,1.0234955,East
5935,27-08-2021,2021,West Hartford,288890,509000,?,Detached House,3,2,1047,1.0234955,North
5936,28-08-2021,2021,West Hartford,158830,256000,Two Family,Duplex,4,4,1203,1.0234955,West
5937,28-08-2021,2021,Stamford,448060,670000,Single Family,Detached House,3,3,929,1.0234955,South
5938,29-08-2021,2021,Stamford,938580,1350000,Single Family,Detached House,3,2,986,1.0234955,South
5939,30-08-2021,2021,Fairfield,629510,865000,Single Family,Detached House,3,3,1058,1.0234955,North
5940,30-08-2021,2021,Fairfield,797020,1199000,Single Family,Detached House,3,1,1029,1.0234955,East
5941,30-08-2021,2021,Bridgeport,105900,185000,?,Detached House,3,2,1069,1.0234955,West
5942,30-08-2021,2021,Stamford,486620,730000,Single Family,Detached House,3,1,1031,1.0234955,West
5943,30-08-2021,2021,West Hartford,266000,392000,?,Detached House,3,3,1039,1.0234955,East
5944,03-09-2021,2021,Stamford,402450,825000,?,Fourplex,8,6,2671,1.0234955,South
5945,03-09-2021,2021,Fairfield,323820,420000,?,Detached House,3,2,1073,1.0234955,South
5946,03-09-2021,2021,Waterbury,39940,83000,?,Detached House,3,1,968,1.0234955,South
5947,03-09-2021,2021,Greenwich,561960,985000,?,Detached House,3,3,1026,1.0234955,West
5948,03-09-2021,2021,Fairfield,293440,360000,Single Family,Detached House,3,3,925,1.0234955,South
5949,03-09-2021,2021,Stamford,724430,1000000,Single Family,Detached House,3,3,1068,1.0234955,South
5950,03-09-2021,2021,West Hartford,251790,399000,Single Family,Detached House,3,1,1091,1.0234955,North
5951,04-09-2021,2021,Stamford,330350,438000,Single Family,Detached House,3,1,1023,1.0234955,North
5952,05-09-2021,2021,Stamford,640290,775300,Single Family,Detached House,3,2,982,1.0234955,South
5953,05-09-2021,2021,West Hartford,116970,203000,Single Family,Detached House,3,3,1032,1.0234955,South
5954,09-09-2021,2021,Bridgeport,144070,230000,Single Family,Detached House,3,1,971,1.0234955,West
5955,10-09-2021,2021,Waterbury,84420,140000,?,Detached House,3,1,973,1.0234955,North
5956,10-09-2021,2021,Stamford,311070,453000,Single Family,Detached House,3,1,917,1.0234955,South
5957,10-09-2021,2021,Waterbury,57520,164900,Three Family,Triplex,6,4,1918,1.0234955,East
5958,10-09-2021,2021,Fairfield,273490,500000,?,Detached House,3,1,1006,1.0234955,South
5959,11-09-2021,2021,Waterbury,76960,121000,Single Family,Detached House,3,1,903,1.0234955,South
5960,11-09-2021,2021,Waterbury,84180,76440,?,Detached House,3,1,943,1.0234955,North
5961,11-09-2021,2021,West Hartford,224140,335000,Single Family,Detached House,3,1,999,1.0234955,East
5962,12-09-2021,2021,Fairfield,331660,550000,Single Family,Detached House,3,3,1014,1.0234955,North
5963,12-09-2021,2021,Bridgeport,82810,145000,Single Family,Detached House,3,3,1056,1.0234955,West
5964,12-09-2021,2021,Bridgeport,132740,250000,Three Family,Triplex,6,6,1963,1.0234955,West
5965,12-09-2021,2021,Stamford,265430,510000,Two Family,Duplex,4,3,1432,1.0234955,West
5966,13-09-2021,2021,Stamford,298550,491000,Single Family,Detached House,3,1,1079,1.0234955,West
5967,16-09-2021,2021,Waterbury,95530,164600,Single Family,Detached House,3,2,1087,1.0234955,South
5968,16-09-2021,2021,Bridgeport,89640,125000,Two Family,Duplex,4,4,1435,1.0234955,North
5969,16-09-2021,2021,Stamford,449770,506000,Single Family,Detached House,3,3,977,1.0234955,South
5970,16-09-2021,2021,Fairfield,191310,272000,Single Family,Detached House,3,1,970,1.0234955,North
5971,17-09-2021,2021,Bridgeport,177000,333900,Single Family,Detached House,3,2,1024,1.0234955,North
5972,18-09-2021,2021,Bridgeport,98590,174000,Two Family,Duplex,4,2,1451,1.0234955,North
5973,18-09-2021,2021,Greenwich,582890,775000,Single Family,Detached House,3,1,928,1.0234955,West
5974,19-09-2021,2021,Bridgeport,49310,65000,Single Family,Detached House,3,3,930,1.0234955,South
5975,19-09-2021,2021,West Hartford,319060,485000,Single Family,Detached House,3,2,1068,1.0234955,West
5976,19-09-2021,2021,Bridgeport,71700,174250,Two Family,Duplex,4,4,1419,1.0234955,North
5977,20-09-2021,2021,Stamford,518080,800000,Single Family,Detached House,3,2,1002,1.0234955,South
5978,20-09-2021,2021,Waterbury,57170,60000,Single Family,Detached House,3,3,1050,1.0234955,East
5979,23-09-2021,2021,West Hartford,343280,485000,Single Family,Detached House,3,2,1035,1.0234955,South
5980,23-09-2021,2021,Bridgeport,84670,90000,Single Family,Detached House,3,1,990,1.0234955,North
5981,24-09-2021,2021,Fairfield,291480,330000,Single Family,Detached House,3,1,1090,1.0234955,East
5982,25-09-2021,2021,Greenwich,2213470,1500000,Single Family,Detached House,3,3,916,1.0234955,East
5983,25-09-2021,2021,Waterbury,69110,130000,Single Family,Detached House,3,1,968,1.0234955,South
5984,26-09-2021,2021,Greenwich,1091160,2286250,Single Family,Detached House,3,1,977,1.0234955,North
5985,26-09-2021,2021,Waterbury,83910,140000,Single Family,Detached House,3,1,1025,1.0234955,West
5986,27-09-2021,2021,Waterbury,64020,175000,Four Family,Fourplex,8,8,2989,1.0234955,North
5987,27-09-2021,2021,Fairfield,1029560,950000,Single Family,Detached House,3,1,1005,1.0234955,West
5988,27-09-2021,2021,Waterbury,83350,195000,Single Family,Detached House,3,1,1068,1.0234955,West
5989,27-09-2021,2021,Waterbury,28020,50000,Three Family,Triplex,6,5,1911,1.0234955,North
5990,30-09-2021,2021,Fairfield,376740,560000,Single Family,Detached House,3,1,915,1.0234955,North
5991,30-09-2021,2021,West Hartford,332500,285000,Single Family,Detached House,3,3,1077,1.0234955,East
5992,30-09-2021,2021,Waterbury,76840,90000,Single Family,Detached House,3,1,999,1.0234955,South
5993,01-10-2021,2021,Waterbury,128920,240000,?,Detached House,3,2,1096,1.0234955,South
5994,01-10-2021,2021,Fairfield,341040,405000,Single Family,Detached House,3,1,958,1.0234955,East
5995,01-10-2021,2021,Bridgeport,136550,250000,Single Family,Detached House,3,3,1072,1.0234955,North
5996,02-10-2021,2021,Greenwich,445760,560000,Single Family,Detached House,3,3,986,1.0234955,East
5997,03-10-2021,2021,Stamford,596820,475000,Single Family,Detached House,3,2,1092,1.0234955,South
5998,03-10-2021,2021,Bridgeport,144530,227500,Three Family,Triplex,6,5,2055,1.0234955,North
5999,04-10-2021,2021,Fairfield,607040,600000,?,Detached House,3,1,945,1.0234955,East
6000,04-10-2021,2021,Stamford,497140,685000,Single Family,Detached House,3,2,1039,1.0234955,North
6001,07-10-2021,2021,Waterbury,81730,157000,Three Family,Triplex,6,5,1939,1.0234955,South
6002,07-10-2021,2021,Bridgeport,125670,340000,Two Family,Duplex,4,2,1472,1.0234955,West
6003,08-10-2021,2021,Stamford,436390,720000,Single Family,Detached House,3,1,966,1.0234955,South
6004,09-10-2021,2021,Stamford,374260,438000,Single Family,Detached House,3,2,932,1.0234955,North
6005,11-10-2021,2021,Bridgeport,110440,180000,?,Detached House,3,3,1093,1.0234955,South
6006,11-10-2021,2021,Waterbury,53590,125000,?,Detached House,3,2,940,1.0234955,South
6007,15-10-2021,2021,West Hartford,234500,325000,Single Family,Detached House,3,2,1029,1.0234955,South
6008,15-10-2021,2021,Bridgeport,156760,272000,Single Family,Detached House,3,1,1047,1.0234955,North
6009,16-10-2021,2021,Fairfield,693560,1150000,Single Family,Detached House,3,2,903,1.0234955,South
6010,16-10-2021,2021,Stamford,298730,475000,Single Family,Detached House,3,3,965,1.0234955,East
6011,17-10-2021,2021,Bridgeport,106560,194000,Two Family,Duplex,4,4,1348,1.0234955,East
6012,17-10-2021,2021,Stamford,385030,600000,Two Family,Duplex,4,2,1230,1.0234955,North
6013,18-10-2021,2021,Waterbury,62310,120000,Three Family,Triplex,6,5,2183,1.0234955,East
6014,18-10-2021,2021,West Hartford,399000,326000,Single Family,Detached House,3,1,937,1.0234955,East
6015,18-10-2021,2021,Waterbury,62310,60000,Three Family,Triplex,6,6,2029,1.0234955,North
6016,21-10-2021,2021,Waterbury,62220,147000,Single Family,Detached House,3,3,916,1.0234955,East
6017,21-10-2021,2021,Waterbury,101180,179900,?,Detached House,3,2,976,1.0234955,East
6018,21-10-2021,2021,Greenwich,833140,1005000,Single Family,Detached House,3,1,911,1.0234955,North
6019,21-10-2021,2021,Bridgeport,96060,110000,Single Family,Detached House,3,3,1040,1.0234955,West
6020,21-10-2021,2021,Bridgeport,111440,325000,Three Family,Triplex,6,5,1838,1.0234955,South
6021,21-10-2021,2021,West Hartford,146300,156000,Single Family,Detached House,3,3,998,1.0234955,East
6022,23-10-2021,2021,Waterbury,53800,68000,Single Family,Detached House,3,1,966,1.0234955,North
6023,23-10-2021,2021,Fairfield,702520,986000,Single Family,Detached House,3,2,923,1.0234955,West
6024,25-10-2021,2021,Waterbury,123120,170000,?,Detached House,3,2,1009,1.0234955,South
6025,25-10-2021,2021,Norwalk,275160,476000,?,Detached House,3,1,1050,1.0234955,South
6026,25-10-2021,2021,Bridgeport,103180,197500,Single Family,Detached House,3,2,1071,1.0234955,East
6027,28-10-2021,2021,Bridgeport,115680,240000,Two Family,Duplex,4,4,1392,1.0234955,West
6028,28-10-2021,2021,Bridgeport,85020,88950,?,Detached House,3,3,961,1.0234955,East
6029,28-10-2021,2021,Fairfield,785470,1075000,Single Family,Detached House,3,1,1046,1.0234955,South
6030,28-10-2021,2021,Norwalk,320840,415000,Single Family,Detached House,3,2,946,1.0234955,North
6031,29-10-2021,2021,Waterbury,67030,155000,Single Family,Detached House,3,1,1015,1.0234955,North
6032,29-10-2021,2021,Greenwich,948780,2000000,Single Family,Detached House,3,3,1072,1.0234955,North
6033,29-10-2021,2021,West Hartford,465640,570000,?,Detached House,3,3,1021,1.0234955,South
6034,29-10-2021,2021,Bridgeport,144800,96000,Single Family,Detached House,3,3,1063,1.0234955,South
6035,30-10-2021,2021,Bridgeport,118890,175000,Single Family,Detached House,3,3,1051,1.0234955,South
6036,30-10-2021,2021,Bridgeport,173990,260101,Three Family,Triplex,6,4,1840,1.0234955,South
6037,30-10-2021,2021,Bridgeport,147880,217000,Single Family,Detached House,3,2,993,1.0234955,South
6038,30-10-2021,2021,Fairfield,511210,907500,Single Family,Detached House,3,3,1008,1.0234955,North
6039,30-10-2021,2021,Waterbury,70480,87351,?,Detached House,3,1,914,1.0234955,East
6040,30-10-2021,2021,Bridgeport,99800,146000,?,Duplex,4,2,1369,1.0234955,North
6041,31-10-2021,2021,West Hartford,207200,297500,Single Family,Detached House,3,2,1065,1.0234955,South
6042,31-10-2021,2021,Stamford,347270,396000,?,Duplex,4,2,1389,1.0234955,East
6043,31-10-2021,2021,Waterbury,106190,179000,Two Family,Duplex,4,4,1421,1.0234955,North
6044,01-11-2021,2021,West Hartford,169610,303000,?,Detached House,3,2,945,1.0234955,North
6045,04-11-2021,2021,Bridgeport,57950,32500,Single Family,Detached House,3,1,1037,1.0234955,North
6046,04-11-2021,2021,West Hartford,264950,430000,Single Family,Detached House,3,1,921,1.0234955,West
6047,05-11-2021,2021,Stamford,398670,425000,Single Family,Detached House,3,3,1027,1.0234955,West
6048,05-11-2021,2021,West Hartford,155190,185000,Single Family,Detached House,3,3,1013,1.0234955,North
6049,07-11-2021,2021,Waterbury,83960,125000,Single Family,Detached House,3,1,928,1.0234955,South
6050,07-11-2021,2021,Greenwich,744660,1075000,Single Family,Detached House,3,3,1027,1.0234955,North
6051,07-11-2021,2021,Norwalk,288640,420000,Single Family,Detached House,3,2,1043,1.0234955,West
6052,08-11-2021,2021,Bridgeport,120150,225225,Three Family,Triplex,6,6,2097,1.0234955,East
6053,08-11-2021,2021,Waterbury,69810,118000,Single Family,Detached House,3,2,955,1.0234955,West
6054,08-11-2021,2021,Bridgeport,139030,250000,Single Family,Detached House,3,1,990,1.0234955,East
6055,12-11-2021,2021,West Hartford,270480,385000,?,Detached House,3,1,1047,1.0234955,South
6056,12-11-2021,2021,Waterbury,27780,165000,Three Family,Triplex,6,4,2196,1.0234955,East
6057,12-11-2021,2021,Greenwich,569240,1075000,Single Family,Detached House,3,3,943,1.0234955,East
6058,13-11-2021,2021,Bridgeport,130250,268000,Single Family,Detached House,3,3,1013,1.0234955,East
6059,13-11-2021,2021,Waterbury,109720,153100,Single Family,Detached House,3,1,1040,1.0234955,West
6060,13-11-2021,2021,Waterbury,113390,175000,Single Family,Detached House,3,2,961,1.0234955,North
6061,14-11-2021,2021,Waterbury,67200,154000,?,Detached House,3,1,1090,1.0234955,South
6062,14-11-2021,2021,Norwalk,954160,2098444,Single Family,Detached House,3,1,924,1.0234955,North
6063,14-11-2021,2021,Greenwich,1078910,1430000,Single Family,Detached House,3,3,951,1.0234955,South
6064,15-11-2021,2021,Stamford,674130,1025000,Single Family,Detached House,3,1,975,1.0234955,South
6065,18-11-2021,2021,Stamford,388440,635000,Single Family,Detached House,3,1,931,1.0234955,West
6066,18-11-2021,2021,Bridgeport,128500,265000,Single Family,Detached House,3,1,924,1.0234955,South
6067,18-11-2021,2021,Bridgeport,102300,195000,Single Family,Detached House,3,3,1069,1.0234955,East
6068,18-11-2021,2021,Waterbury,47810,76000,Two Family,Duplex,4,3,1343,1.0234955,South
6069,18-11-2021,2021,Fairfield,617680,910000,Single Family,Detached House,3,2,1052,1.0234955,South
6070,19-11-2021,2021,Norwalk,235400,375000,Single Family,Detached House,3,3,951,1.0234955,North
6071,19-11-2021,2021,Norwalk,1317370,1700000,Single Family,Detached House,3,1,1045,1.0234955,South
6072,19-11-2021,2021,Bridgeport,154620,310000,Three Family,Triplex,6,6,2076,1.0234955,South
6073,19-11-2021,2021,Fairfield,725690,940000,Single Family,Detached House,3,3,973,1.0234955,East
6074,20-11-2021,2021,Fairfield,734720,735000,Single Family,Detached House,3,3,1044,1.0234955,South
6075,20-11-2021,2021,Waterbury,84710,247500,Three Family,Triplex,6,4,2098,1.0234955,West
6076,20-11-2021,2021,Waterbury,54730,89900,Single Family,Detached House,3,2,945,1.0234955,West
6077,20-11-2021,2021,Bridgeport,88890,137000,Single Family,Detached House,3,1,1061,1.0234955,East
6078,20-11-2021,2021,Stamford,347670,445000,Single Family,Detached House,3,1,1053,1.0234955,West
6079,21-11-2021,2021,Fairfield,378910,535000,Single Family,Detached House,3,1,1003,1.0234955,West
